"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1D_T2M_X",1757,1928-01-17,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-18,1.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-19,0.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-20,0.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-21,0.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-22,-1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-23,-1.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-24,2.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-25,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-26,4.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-27,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-28,3.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-29,2.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-30,2.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-01-31,1.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-01,3.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-02,5.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-03,3.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-04,0.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-05,2.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-06,5.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-07,5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-08,9.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-09,9.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-10,5.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-11,5.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-12,3.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-13,3.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-14,2.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-15,5.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-16,9.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-17,9.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-18,4.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-19,6.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-20,3.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-21,1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-22,1.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-23,2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-24,3.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-25,4.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-26,7.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-27,2.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-28,2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-02-29,2.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-01,4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-02,7.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-03,7.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-04,8.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-05,10.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-06,9.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-07,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-08,1.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-09,0.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-10,-0.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-11,-1.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-12,0.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-13,1.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-14,0.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-15,1.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-16,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-17,4.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-18,7.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-19,7.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-20,7.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-21,4.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-22,12.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-23,14.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-24,13.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-25,9.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-26,5.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-27,5.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-28,3.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-29,4.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-30,8.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-03-31,13.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-01,8.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-02,5.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-03,7.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-04,8.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-05,9.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-06,6.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-07,10.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-08,11.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-09,17.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-10,19.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-11,10.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-12,7.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-13,5.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-14,2.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-15,3.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-16,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-17,7.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-18,4.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-19,8.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-20,5.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-21,7.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-22,7.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-23,9.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-24,15,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-25,16.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-26,16.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-27,14.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-28,15.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-29,19,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-04-30,16.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-01,14.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-02,12.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-03,11.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-04,12.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-05,15.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-06,18.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-07,18.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-08,12.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-09,8.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-10,10.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-11,11,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-12,8.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-13,9.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-14,13.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-15,13.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-16,12.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-17,14.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-18,15.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-19,14.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-20,15.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-21,11.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-22,13.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-23,15.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-24,12.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-25,12.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-26,17.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-27,15.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-28,15.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-29,18.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-30,20.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-05-31,14.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-01,9.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-02,15.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-03,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-04,16.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-05,13.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-06,14.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-07,19.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-08,19.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-09,21.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-10,24.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-11,17.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-12,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-13,18.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-14,20.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-15,15,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-16,11.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-17,14.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-18,12.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-19,15.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-20,17.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-21,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-22,16.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-23,19.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-24,18.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-25,18.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-26,21.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-27,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-28,17.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-29,20.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-06-30,22.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-01,18.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-02,23.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-03,25.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-04,17.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-05,19.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-06,22,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-07,21.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-08,17.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-09,22.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-10,21.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-11,21.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-12,27.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-13,30.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-14,24.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-15,29.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-16,26.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-17,19.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-18,21.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-19,17.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-20,14.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-21,17.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-22,17.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-23,17.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-24,16.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-25,17.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-26,20.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-27,22.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-28,23.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-29,19.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-30,19.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-07-31,18,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-01,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-02,16.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-03,17.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-04,19.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-05,15.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-06,19.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-07,19.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-08,19.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-09,18.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-10,19.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-11,18.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-12,23.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-13,20.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-14,22.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-15,23.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-16,18.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-17,16.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-18,14.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-19,18,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-20,20.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-21,20.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-22,16.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-23,18.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-24,21,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-25,22.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-26,21.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-27,19.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-28,21,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-29,20.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-30,16.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-08-31,16.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-01,15.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-02,16.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-03,21.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-04,19.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-05,24.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-06,24.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-07,19.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-08,22.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-09,24.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-10,20.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-11,22.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-12,16.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-13,17.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-14,18.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-15,17.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-16,16.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-17,17.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-18,21.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-19,22,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-20,20.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-21,14.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-22,10.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-23,12.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-24,9.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-25,11.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-26,14.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-27,14.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-28,15.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-29,10,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-09-30,8.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-01,11.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-02,11.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-03,11.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-04,11.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-05,12.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-06,14.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-07,13.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-08,13.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-09,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-10,14.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-11,9.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-12,6.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-13,6.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-14,7.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-15,8.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-16,8.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-17,10.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-18,12.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-19,12.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-20,15.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-21,15.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-22,11.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-23,12.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-24,13.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-25,15,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-26,14.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-27,12.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-28,13.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-29,11.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-30,11.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-31,12.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-01,12.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-02,12.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-03,13.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-04,9.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-05,9.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-06,8.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-07,9.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-08,9.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-09,10.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-10,6.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-11,4.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-12,12.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-13,12.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-14,11.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-15,7.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-16,10.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-17,10.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-18,8.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-19,8.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-20,10.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-21,8.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-22,12.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-23,11.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-24,11.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-25,7.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-26,7.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-27,8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-28,5.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-29,5.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-30,7.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-01,7.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-02,5.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-03,5.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-04,4.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-05,4.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-06,6.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-07,6.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-08,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-09,2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-10,2.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-11,1.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-12,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-13,4.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-14,3.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-15,3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-16,2.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-17,1.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-18,0.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-19,-4.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-20,-5.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-21,-2.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-22,-4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-23,-0.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-24,0.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-25,1.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-26,4.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-27,3.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-28,3.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-29,0.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-30,1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-31,2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-01,0.8,5,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-02,2.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-03,0.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-04,0.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-05,-1.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-06,-0.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-07,-2.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-08,-2.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-09,-5.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-10,-6.7,0,1
